wifiid,gpslatitude,gpslongitude,gpsposaccuracy,rssi,MAC
1248355331,55.7108,13.2066,4,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2066,3,-92,b4:5d:50:0b:90:20
1248355331,55.7109,13.2066,4,-92,b4:5d:50:0b:90:20
1248355331,55.7109,13.2066,4,-92,b4:5d:50:0b:90:20
1248355332,55.7115,13.2066,4,-89,b4:5d:50:0b:90:40
381179871,55.7115,13.2066,5,-84,64:87:88:33:c7:40
812726093,55.7115,13.2066,4,-84,
381179871,55.7115,13.2066,5,-84,64:87:88:33:c7:40
1248355331,55.7108,13.2066,2,-92,b4:5d:50:0b:90:20
812725925,55.7127,13.2067,5,-83,
812725925,55.7116,13.2067,4,-85,
812725925,55.7116,13.2067,4,-85,
812725945,55.7116,13.2067,4,-85,
896218418,55.7115,13.2067,5,-87,
896289537,55.7115,13.2067,5,-89,
896289537,55.7115,13.2067,5,-89,
933849460,55.7114,13.2067,4,-91,40:e3:d6:d3:d9:12
1248355331,55.7107,13.2067,3,-92,b4:5d:50:0b:90:20
1248355331,55.7109,13.2067,5,-92,b4:5d:50:0b:90:20
812725945,55.7114,13.2067,4,-85,
933849460,55.7114,13.2067,4,-91,40:e3:d6:d3:d9:12
381179871,55.7121,13.2067,8,-85,64:87:88:33:c7:40
381769175,55.7121,13.2067,8,-85,64:87:88:33:c7:42
812725925,55.7121,13.2067,8,-86,
812725925,55.7114,13.2067,5,-85,
812725925,55.7114,13.2067,5,-85,
813577021,55.7114,13.2067,5,-90,
1248355331,55.7108,13.2067,5,-92,b4:5d:50:0b:90:20
1248355331,55.7109,13.2067,4,-92,b4:5d:50:0b:90:20
812725925,55.7109,13.2067,10,-87,
812725945,55.7109,13.2067,10,-85,
812725925,55.7128,13.2067,4,-94,
812725945,55.7128,13.2067,4,-94,
1248355331,55.7108,13.2067,2,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,1,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,3,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,4,-92,b4:5d:50:0b:90:20
1248355331,55.7109,13.2067,4,-92,b4:5d:50:0b:90:20
1248355331,55.7109,13.2067,2,-92,b4:5d:50:0b:90:20
896218418,55.7114,13.2067,3,-81,
896289537,55.7114,13.2067,3,-81,
933849460,55.7114,13.2067,3,-81,40:e3:d6:d3:d9:12
933849460,55.7114,13.2067,3,-81,40:e3:d6:d3:d9:12
934787183,55.7114,13.2067,3,-89,40:e3:d6:d3:e0:72
934787183,55.7114,13.2067,3,-89,40:e3:d6:d3:e0:72
934787183,55.7114,13.2067,5,-88,40:e3:d6:d3:e0:72
1248355331,55.7107,13.2067,5,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,4,-92,b4:5d:50:0b:90:20
812725925,55.7109,13.2067,10,-90,
1248355331,55.7107,13.2067,6,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,5,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,4,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,4,-92,b4:5d:50:0b:90:20
1248355331,55.7109,13.2067,4,-92,b4:5d:50:0b:90:20
812725925,55.7111,13.2067,10,-86,
381179871,55.7114,13.2067,9,-87,64:87:88:33:c7:40
381769175,55.7114,13.2067,9,-86,64:87:88:33:c7:42
812725945,55.7109,13.2067,10,-88,
878638147,55.7115,13.2067,3,-89,
933849440,55.7115,13.2067,3,-90,40:e3:d6:d3:d1:b2
934787183,55.7115,13.2067,3,-89,40:e3:d6:d3:e0:72
1248355331,55.7108,13.2067,4,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,4,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,2,-92,b4:5d:50:0b:90:20
1248355331,55.7109,13.2067,1,-92,b4:5d:50:0b:90:20
1248355331,55.7111,13.2067,7,-92,b4:5d:50:0b:90:20
878638147,55.7115,13.2067,3,-89,
878638149,55.7115,13.2067,3,-89,
933849440,55.7115,13.2067,3,-90,40:e3:d6:d3:d1:b2
933849440,55.7115,13.2067,3,-90,40:e3:d6:d3:d1:b2
934787183,55.7115,13.2067,3,-89,40:e3:d6:d3:e0:72
934787183,55.7115,13.2067,3,-89,40:e3:d6:d3:e0:72
896218200,55.7104,13.2067,9,-90,
934787199,55.7104,13.2067,9,-90,40:e3:d6:d3:de:92
812725925,55.7104,13.2067,10,-87,
812725925,55.7114,13.2067,5,-80,
812725945,55.7104,13.2067,10,-89,
896218200,55.7104,13.2067,10,-90,
934787199,55.7104,13.2067,10,-90,40:e3:d6:d3:de:92
934787199,55.7104,13.2067,10,-90,40:e3:d6:d3:de:92
381179871,55.7116,13.2067,6,-84,64:87:88:33:c7:40
381769175,55.7116,13.2067,6,-84,64:87:88:33:c7:42
896218418,55.7114,13.2067,4,-90,
896289537,55.7114,13.2067,4,-91,
933849460,55.7114,13.2067,4,-91,40:e3:d6:d3:d9:12
1248355331,55.7105,13.2067,5,-92,b4:5d:50:0b:90:20
1248355331,55.7107,13.2067,6,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,5,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,6,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,3,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,4,-92,b4:5d:50:0b:90:20
1248355331,55.7108,13.2067,2,-92,b4:5d:50:0b:90:20
812725925,55.7104,13.2067,4,-90,
812725945,55.7114,13.2067,6,-80,
1166890809,55.7114,13.2067,6,-89,70:3a:0e:9a:75:00
1166890817,55.7114,13.2067,6,-89,70:3a:0e:9a:75:01
1166890823,55.7114,13.2067,6,-92,b4:5d:50:ea:ca:81
1316664699,55.7114,13.2067,6,-89,70:3a:0e:9a:75:02
1316711517,55.7114,13.2067,6,-92,b4:5d:50:ea:b5:42
812725925,55.711,13.2067,10,-87,
933849460,55.7114,13.2067,5,-84,40:e3:d6:d3:d9:12
381179871,55.7116,13.2067,3,-86,64:87:88:33:c7:40
381179871,55.7116,13.2067,3,-86,64:87:88:33:c7:40
381179871,55.7116,13.2067,3,-86,64:87:88:33:c7:40

