wifiid,gpslatitude,gpslongitude,gpsposaccuracy,rssi,MAC
395025209,55.7109,13.2077,5,-91,54:e4:3a:ec:ca:24
395025218,55.7109,13.2077,5,-92,54:e4:3a:ec:ca:25
395047954,55.7109,13.2077,5,-81,ac:7f:3e:ec:15:ea
408675765,55.7109,13.2077,5,-88,ac:7f:3e:ec:15:eb
452353457,55.7109,13.2077,5,-79,84:b5:9c:ee:6f:82
452528893,55.7109,13.2077,5,-75,84:b5:9c:ea:58:43
452528894,55.7109,13.2077,5,-75,84:b5:9c:ea:58:41
452528897,55.7109,13.2077,5,-75,84:b5:9c:ea:58:40
452528898,55.7109,13.2077,5,-75,84:b5:9c:ea:58:42
641449000,55.7109,13.2077,5,-87,ac:a3:1e:d3:e6:d0
641449002,55.7109,13.2077,5,-87,ac:a3:1e:d3:e6:d1
642776913,55.7109,13.2077,5,-87,ac:a3:1e:d3:e6:c0
645595526,55.7109,13.2077,5,-82,ac:a3:1e:d3:e7:00
648303878,55.7109,13.2077,5,-83,ac:a3:1e:d3:e7:01
654474357,55.7109,13.2077,5,-86,ac:a3:1e:d3:e6:c1
654474435,55.7109,13.2077,5,-89,ac:a3:1e:d3:de:00
687020788,55.7109,13.2077,5,-94,ac:a3:1e:d3:e3:10
687020789,55.7109,13.2077,5,-92,ac:a3:1e:d3:e3:11
767022973,55.7109,13.2077,5,-83,ac:a3:1e:d3:e7:02
812725945,55.7109,13.2077,5,-92,
1388798923,55.7116,13.2077,4,-87,a8:bd:27:25:0e:44
812725925,55.7118,13.2077,9,-84,
812725945,55.7118,13.2077,9,-85,
896289537,55.7115,13.2077,4,-81,
381179871,55.7117,13.2077,3,-84,64:87:88:33:c7:40
812725925,55.7119,13.2077,3,-82,
812725925,55.7119,13.2077,3,-82,
812725925,55.7119,13.2077,8,-88,
812725945,55.7118,13.2077,3,-86,
812725945,55.7118,13.2077,3,-86,
812725945,55.7119,13.2077,3,-85,
812725945,55.7124,13.2077,3,-83,
1197985141,55.71,13.2077,3,-87,70:3a:0e:9b:54:41
1197985141,55.71,13.2077,3,-87,70:3a:0e:9b:54:41
4343261,55.7115,13.2077,3,-85,00:1d:7e:f0:fb:39
4343261,55.7115,13.2077,3,-85,00:1d:7e:f0:fb:39
1186613205,55.7104,13.2077,7,-71,70:3a:0e:9b:54:50
1192224911,55.7104,13.2077,7,-73,70:3a:0e:9b:54:51
812725925,55.7125,13.2077,3,-83,
812725945,55.7118,13.2077,4,-86,
812725945,55.7125,13.2077,3,-83,
812725925,55.7118,13.2077,5,-84,
812725945,55.7118,13.2077,5,-75,
813577019,55.7118,13.2077,5,-67,
812725925,55.7119,13.2077,3,-85,
1248355328,55.7108,13.2077,3,-88,b4:5d:50:0b:90:21
1248355331,55.7108,13.2077,3,-89,b4:5d:50:0b:90:20
336523183,55.7118,13.2077,10,-89,e0:91:53:78:49:20
812725925,55.7118,13.2077,4,-80,
702714312,55.7116,13.2077,9,-89,ac:a3:1e:d3:e7:b0
812725925,55.7118,13.2077,3,-86,
812725925,55.7118,13.2077,3,-86,
812725925,55.7118,13.2077,3,-87,
812725945,55.7118,13.2077,5,-87,
812725945,55.7118,13.2077,3,-89,
812725945,55.712,13.2077,10,-86,
1248355328,55.7108,13.2077,3,-88,b4:5d:50:0b:90:21
1248355331,55.7108,13.2077,3,-89,b4:5d:50:0b:90:20
812725925,55.7118,13.2077,4,-84,
812725945,55.7118,13.2077,4,-85,
933849440,55.7118,13.2077,4,-89,40:e3:d6:d3:d1:b2
637404821,55.7114,13.2077,3,-84,ac:a3:1e:d3:e1:00
637404825,55.7114,13.2077,3,-88,ac:a3:1e:d3:e1:01
637404898,55.7114,13.2077,3,-92,ac:a3:1e:d3:e5:80
637404900,55.7114,13.2077,3,-92,ac:a3:1e:d3:e5:81
654474280,55.7114,13.2077,3,-92,ac:a3:1e:d3:e7:a0
4343261,55.711,13.2077,4,-92,00:1d:7e:f0:fb:39
4343261,55.711,13.2077,4,-92,00:1d:7e:f0:fb:39
812725925,55.711,13.2077,4,-93,
896289537,55.7118,13.2077,8,-94,
933849460,55.7118,13.2077,8,-92,40:e3:d6:d3:d9:12
4343261,55.7101,13.2077,5,-86,00:1d:7e:f0:fb:39
4343261,55.711,13.2077,4,-92,00:1d:7e:f0:fb:39
812725925,55.711,13.2077,4,-93,
812725925,55.7119,13.2077,8,-91,
1197985139,55.7101,13.2077,5,-86,70:3a:0e:9b:54:40
1198205995,55.71,13.2077,6,-86,70:3a:0e:a9:81:a1
1248355331,55.71,13.2077,6,-79,b4:5d:50:0b:90:20
4343261,55.7116,13.2077,4,-89,00:1d:7e:f0:fb:39
381179871,55.7118,13.2077,6,-90,64:87:88:33:c7:40
381769175,55.7118,13.2077,6,-91,64:87:88:33:c7:42
812725925,55.7118,13.2077,6,-89,
812725945,55.7116,13.2077,4,-84,
4343261,55.7116,13.2078,3,-85,00:1d:7e:f0:fb:39
4343261,55.7116,13.2078,4,-89,00:1d:7e:f0:fb:39
812725925,55.7109,13.2078,4,-91,
812725925,55.7109,13.2078,4,-91,
812725945,55.7109,13.2078,4,-92,
812725945,55.7109,13.2078,4,-92,
812725945,55.7119,13.2078,6,-87,
878638149,55.7119,13.2078,6,-90,
896218199,55.7109,13.2078,3,-88,
812725945,55.7114,13.2078,3,-83,
869924335,55.7114,13.2078,3,-80,40:e3:d6:d3:d2:70
878621633,55.7114,13.2078,3,-80,40:e3:d6:d3:d2:71
896218418,55.7114,13.2078,3,-88,
933849440,55.7114,13.2078,3,-95,40:e3:d6:d3:d1:b2
933849460,55.7114,13.2078,3,-88,40:e3:d6:d3:d9:12
934787183,55.7114,13.2078,3,-83,40:e3:d6:d3:e0:72
933849440,55.7119,13.2078,8,-81,40:e3:d6:d3:d1:b2
896289537,55.712,13.2078,4,-90,
933849460,55.712,13.2078,4,-92,40:e3:d6:d3:d9:12
812725945,55.7118,13.2078,6,-88,
812725925,55.7101,13.2078,3,-87,
934787177,55.7119,13.2078,3,-90,40:e3:d6:d3:d3:32
1186613205,55.7101,13.2078,3,-88,70:3a:0e:9b:54:50
1186613205,55.7101,13.2078,3,-88,70:3a:0e:9b:54:50
1190240323,55.7101,13.2078,3,-88,70:3a:0e:9b:55:40
1190240323,55.7101,13.2078,3,-88,70:3a:0e:9b:55:40
1192224911,55.7101,13.2078,3,-88,70:3a:0e:9b:54:51
1192224911,55.7101,13.2078,3,-88,70:3a:0e:9b:54:51
1197985139,55.7101,13.2078,3,-87,70:3a:0e:9b:54:40
1197985139,55.7101,13.2078,3,-87,70:3a:0e:9b:54:40
1197985141,55.7101,13.2078,3,-87,70:3a:0e:9b:54:41
1197985141,55.7101,13.2078,3,-87,70:3a:0e:9b:54:41
1248355331,55.7109,13.2078,3,-86,b4:5d:50:0b:90:20
1248355331,55.7109,13.2078,3,-86,b4:5d:50:0b:90:20
896218199,55.7116,13.2078,3,-90,
896218418,55.7116,13.2078,3,-90,
812725925,55.7119,13.2078,3,-88,
812726093,55.7119,13.2078,3,-89,
933849440,55.7119,13.2078,3,-88,40:e3:d6:d3:d1:b2
933849440,55.7119,13.2078,3,-88,40:e3:d6:d3:d1:b2
934787183,55.7119,13.2078,3,-83,40:e3:d6:d3:e0:72
934787183,55.7119,13.2078,3,-83,40:e3:d6:d3:e0:72
4343261,55.711,13.2078,10,-90,00:1d:7e:f0:fb:39
641448991,55.711,13.2078,10,-82,ac:a3:1e:d3:e4:90
641448998,55.711,13.2078,10,-83,ac:a3:1e:d3:e4:91
812725945,55.711,13.2078,10,-91,
4343261,55.711,13.2078,10,-90,00:1d:7e:f0:fb:39
641448991,55.711,13.2078,10,-82,ac:a3:1e:d3:e4:90
641448998,55.711,13.2078,10,-83,ac:a3:1e:d3:e4:91
812725945,55.7119,13.2078,3,-87,
878638147,55.7119,13.2078,3,-81,
933849440,55.7119,13.2078,3,-91,40:e3:d6:d3:d1:b2
934787183,55.7119,13.2078,3,-83,40:e3:d6:d3:e0:72
1792521708,55.7118,13.2078,4,-85,1c:56:fe:00:2f:ce
637404821,55.7114,13.2078,3,-84,ac:a3:1e:d3:e1:00
637404825,55.7114,13.2078,3,-88,ac:a3:1e:d3:e1:01
637404898,55.7114,13.2078,3,-92,ac:a3:1e:d3:e5:80
637404900,55.7114,13.2078,3,-92,ac:a3:1e:d3:e5:81
654474280,55.7114,13.2078,3,-92,ac:a3:1e:d3:e7:a0
812725945,55.7118,13.2078,4,-83,
896218418,55.7123,13.2078,3,-90,
896289537,55.7123,13.2078,3,-91,
933849440,55.7123,13.2078,3,-89,40:e3:d6:d3:d1:b2
381179871,55.7118,13.2078,4,-72,64:87:88:33:c7:40
381769175,55.7118,13.2078,4,-83,64:87:88:33:c7:42
878638149,55.71,13.2078,3,-91,
878638149,55.7118,13.2078,4,-86,
357776104,55.7119,13.2078,9,-87,e0:91:53:78:49:58
381179871,55.7118,13.2078,4,-72,64:87:88:33:c7:40
381179871,55.7118,13.2078,4,-72,64:87:88:33:c7:40
381179871,55.712,13.2078,4,-87,64:87:88:33:c7:40
381179871,55.712,13.2078,4,-87,64:87:88:33:c7:40
381179871,55.712,13.2078,4,-87,64:87:88:33:c7:40
381769175,55.7118,13.2078,4,-83,64:87:88:33:c7:42
381769175,55.7118,13.2078,4,-83,64:87:88:33:c7:42
381769175,55.712,13.2078,4,-88,64:87:88:33:c7:42
381769175,55.712,13.2078,4,-88,64:87:88:33:c7:42
381769175,55.712,13.2078,4,-88,64:87:88:33:c7:42
812725925,55.7115,13.2078,3,-85,
812725925,55.7124,13.2078,3,-86,
812725925,55.7125,13.2078,4,-67,
812725945,55.7115,13.2078,3,-85,
812725945,55.7124,13.2078,3,-84,
812725945,55.7125,13.2078,4,-77,
812726093,55.7125,13.2078,4,-86,
878638149,55.7118,13.2078,4,-86,
878638149,55.7118,13.2078,4,-86,
896218200,55.7125,13.2078,4,-90,
896218418,55.7125,13.2078,4,-79,
933849440,55.7125,13.2078,4,-78,40:e3:d6:d3:d1:b2
933849460,55.7125,13.2078,4,-77,40:e3:d6:d3:d9:12
812725945,55.712,13.2078,10,-59,
381179871,55.7119,13.2078,3,-85,64:87:88:33:c7:40
812725925,55.7116,13.2078,10,-82,
812725925,55.7118,13.2078,3,-81,
812725945,55.7118,13.2078,5,-81,
812725945,55.7119,13.2078,8,-92,
812725945,55.7119,13.2078,3,-87,
812725945,55.712,13.2078,3,-87,
812725945,55.7121,13.2078,3,-88,
896218418,55.7116,13.2078,10,-82,
896218418,55.7116,13.2078,10,-82,
896218418,55.7118,13.2078,3,-88,
896289537,55.7116,13.2078,10,-82,
934787183,55.7118,13.2078,3,-87,40:e3:d6:d3:e0:72
4343261,55.7115,13.2078,3,-88,00:1d:7e:f0:fb:39
878638149,55.7119,13.2078,3,-85,
812725925,55.7105,13.2078,3,-88,
812725925,55.7124,13.2078,3,-74,
812725945,55.7105,13.2078,3,-87,
812725925,55.7119,13.2078,5,-87,
812725945,55.7119,13.2078,5,-88,
812725945,55.7119,13.2078,5,-88,
812725925,55.7078,13.2078,8,-91,
812725925,55.7116,13.2078,4,-89,
812725925,55.7116,13.2078,4,-89,
812725925,55.7119,13.2078,8,-87,
1435555106,55.7109,13.2078,4,-76,b4:5d:50:17:c7:60
1435555106,55.711,13.2078,3,-85,b4:5d:50:17:c7:60
1435555106,55.711,13.2078,3,-85,b4:5d:50:17:c7:60
1462408599,55.7109,13.2078,4,-73,b4:5d:50:17:c7:61
867672080,55.7106,13.2078,4,-91,6c:19:8f:f4:48:07
1248355332,55.71,13.2078,8,-80,b4:5d:50:0b:90:40
1248355338,55.71,13.2078,8,-81,b4:5d:50:0b:90:41
381179871,55.7119,13.2078,3,-87,64:87:88:33:c7:40
381769175,55.7119,13.2078,3,-86,64:87:88:33:c7:42
395025209,55.712,13.2078,6,-87,54:e4:3a:ec:ca:24
812725925,55.7119,13.2078,9,-85,
812725925,55.712,13.2078,8,-80,
812725925,55.712,13.2078,3,-81,
812725925,55.7121,13.2078,3,-86,
812725945,55.7119,13.2078,9,-85,
812725945,55.712,13.2078,5,-87,
813577019,55.712,13.2078,3,-87,
813577021,55.712,13.2078,3,-86,
813577021,55.712,13.2078,6,-79,
813577143,55.712,13.2078,6,-84,
821827303,55.712,13.2078,6,-84,
821827307,55.712,13.2078,6,-85,
878638147,55.712,13.2078,3,-79,
896218199,55.712,13.2078,3,-89,
896218200,55.712,13.2078,3,-89,
896218200,55.712,13.2078,6,-85,
896218418,55.7121,13.2078,3,-87,
896289537,55.7121,13.2078,3,-86,
933849440,55.712,13.2078,3,-71,40:e3:d6:d3:d1:b2
933849460,55.7121,13.2078,3,-86,40:e3:d6:d3:d9:12
934787177,55.712,13.2078,3,-86,40:e3:d6:d3:d3:32
934787199,55.712,13.2078,3,-89,40:e3:d6:d3:de:92
1035981973,55.712,13.2078,6,-82,40:b8:37:b5:5d:5f
1131066974,55.712,13.2078,6,-88,6a:14:01:98:96:5a
1166890808,55.712,13.2078,6,-91,70:3a:0e:9a:6f:11
1166890810,55.712,13.2078,6,-92,70:3a:0e:9a:6f:10
1238951884,55.712,13.2078,6,-84,c4:b3:01:e1:8e:fe
1273331542,55.712,13.2078,6,-89,a8:bd:27:24:f1:13
1273331547,55.712,13.2078,6,-91,a8:bd:27:24:f1:11
1273331552,55.712,13.2078,6,-90,a8:bd:27:24:f1:10
1273331614,55.712,13.2078,6,-88,a8:bd:27:24:f1:01
1274080950,55.712,13.2078,6,-92,a8:bd:27:4e:57:91
1274080951,55.712,13.2078,6,-93,a8:bd:27:4e:57:90
1435555106,55.7109,13.2078,5,-86,b4:5d:50:17:c7:60
1435555106,55.7109,13.2078,5,-86,b4:5d:50:17:c7:60
878638149,55.7119,13.2078,5,-90,
812725945,55.712,13.2078,8,-80,
654474435,55.7109,13.2078,10,-90,ac:a3:1e:d3:de:00
654474435,55.7109,13.2078,10,-90,ac:a3:1e:d3:de:00
395025209,55.7122,13.2078,7,-93,54:e4:3a:ec:ca:24
395025209,55.7122,13.2078,7,-93,54:e4:3a:ec:ca:24
395025209,55.7122,13.2078,7,-93,54:e4:3a:ec:ca:24
637404821,55.7122,13.2078,7,-87,ac:a3:1e:d3:e1:00
637404821,55.7122,13.2078,7,-87,ac:a3:1e:d3:e1:00
637404821,55.7122,13.2078,7,-87,ac:a3:1e:d3:e1:00
637404825,55.7122,13.2078,7,-88,ac:a3:1e:d3:e1:01
637404825,55.7122,13.2078,7,-88,ac:a3:1e:d3:e1:01
637404825,55.7122,13.2078,7,-88,ac:a3:1e:d3:e1:01
637404898,55.7122,13.2078,7,-85,ac:a3:1e:d3:e5:80
637404898,55.7122,13.2078,7,-85,ac:a3:1e:d3:e5:80
637404898,55.7122,13.2078,7,-85,ac:a3:1e:d3:e5:80
637404900,55.7122,13.2078,7,-90,ac:a3:1e:d3:e5:81
637404900,55.7122,13.2078,7,-90,ac:a3:1e:d3:e5:81
637404900,55.7122,13.2078,7,-90,ac:a3:1e:d3:e5:81
642776902,55.7122,13.2078,7,-83,ac:a3:1e:d3:e5:90
642776902,55.7122,13.2078,7,-83,ac:a3:1e:d3:e5:90
642776902,55.7122,13.2078,7,-83,ac:a3:1e:d3:e5:90
642776903,55.7122,13.2078,7,-84,ac:a3:1e:d3:e5:91
642776903,55.7122,13.2078,7,-84,ac:a3:1e:d3:e5:91
642776903,55.7122,13.2078,7,-84,ac:a3:1e:d3:e5:91
648304038,55.7122,13.2078,7,-84,ac:a3:1e:d3:e1:10
648304038,55.7122,13.2078,7,-84,ac:a3:1e:d3:e1:10
648304038,55.7122,13.2078,7,-84,ac:a3:1e:d3:e1:10
648304042,55.7122,13.2078,7,-83,ac:a3:1e:d3:e1:11
648304042,55.7122,13.2078,7,-83,ac:a3:1e:d3:e1:11
648304042,55.7122,13.2078,7,-83,ac:a3:1e:d3:e1:11
812725925,55.7119,13.2078,9,-85,
812725925,55.7119,13.2078,9,-85,
812725925,55.7119,13.2078,9,-85,
812725925,55.712,13.2078,8,-81,
812725925,55.712,13.2078,6,-79,
812725925,55.7122,13.2078,3,-80,
812725925,55.7122,13.2078,7,-79,
812725925,55.7122,13.2078,7,-79,
812725945,55.7118,13.2078,3,-87,
812725945,55.7119,13.2078,6,-82,
812725945,55.7119,13.2078,9,-86,
812725945,55.7119,13.2078,9,-86,
812725945,55.7119,13.2078,9,-86,
812725945,55.712,13.2078,3,-87,
812725945,55.712,13.2078,6,-78,
812725945,55.7122,13.2078,7,-80,
812725945,55.7122,13.2078,7,-80,
812726093,55.7122,13.2078,7,-82,
812726093,55.7122,13.2078,7,-82,
813577019,55.7122,13.2078,7,-77,
813577019,55.7122,13.2078,7,-77,
813577021,55.7122,13.2078,7,-77,
813577067,55.7122,13.2078,7,-84,
813577068,55.7122,13.2078,7,-88,
813577138,55.7122,13.2078,7,-83,
813577143,55.7122,13.2078,7,-84,
821827246,55.7122,13.2078,7,-82,
821827246,55.7122,13.2078,7,-82,
878638147,55.712,13.2078,3,-80,
654474280,55.7118,13.2078,4,-87,ac:a3:1e:d3:e7:a0
812725925,55.7118,13.2078,3,-87,
812725925,55.712,13.2078,3,-89,
812725945,55.712,13.2078,3,-88,
878638147,55.712,13.2078,3,-80,
878638149,55.712,13.2078,3,-80,
812725945,55.7119,13.2078,4,-84,
812725945,55.7119,13.2078,9,-86,
1273331653,55.7119,13.2078,4,-91,a8:bd:27:25:0e:50
1273331655,55.7119,13.2078,4,-91,a8:bd:27:25:0e:51
381769175,55.712,13.2078,3,-87,64:87:88:33:c7:42
812725925,55.712,13.2078,4,-80,
812725945,55.7119,13.2078,4,-84,
878621633,55.7118,13.2078,5,-93,40:e3:d6:d3:d2:71
933849440,55.712,13.2078,3,-89,40:e3:d6:d3:d1:b2
1273331653,55.7119,13.2078,4,-91,a8:bd:27:25:0e:50
1273331655,55.7119,13.2078,4,-91,a8:bd:27:25:0e:51
933849440,55.712,13.2078,3,-92,40:e3:d6:d3:d1:b2
1186613709,55.7105,13.2078,3,-86,70:3a:0e:9b:55:41
1315755014,55.7105,13.2078,3,-85,70:3a:0e:9b:55:42
812725945,55.7109,13.2078,3,-84,
896289537,55.7109,13.2078,3,-87,
812725945,55.7123,13.2078,3,-76,
933849440,55.712,13.2078,8,-91,40:e3:d6:d3:d1:b2
812725925,55.7117,13.2078,4,-89,
812725945,55.7127,13.2078,3,-86,
4343261,55.7109,13.2079,8,-92,00:1d:7e:f0:fb:39
395047954,55.7109,13.2079,8,-95,ac:7f:3e:ec:15:ea
812725925,55.7118,13.2079,4,-85,
812725945,55.7117,13.2079,4,-89,
812725945,55.7119,13.2079,6,-89,
812725945,55.712,13.2079,4,-88,
812725945,55.7123,13.2079,3,-76,
878638147,55.712,13.2079,4,-89,
878638149,55.712,13.2079,4,-89,
933849460,55.7122,13.2079,3,-88,40:e3:d6:d3:d9:12
1273331653,55.7118,13.2079,4,-91,a8:bd:27:25:0e:50
1273331655,55.7118,13.2079,4,-91,a8:bd:27:25:0e:51
4343261,55.7117,13.2079,3,-86,00:1d:7e:f0:fb:39
4343261,55.7117,13.2079,3,-86,00:1d:7e:f0:fb:39
642776778,55.7119,13.2079,3,-89,ac:a3:1e:d3:e7:a1
812725925,55.7118,13.2079,4,-85,
1273331653,55.7118,13.2079,4,-91,a8:bd:27:25:0e:50
1273331655,55.7118,13.2079,4,-91,a8:bd:27:25:0e:51
637404821,55.7116,13.2079,5,-90,ac:a3:1e:d3:e1:00
637404821,55.7116,13.2079,5,-90,ac:a3:1e:d3:e1:00
637404825,55.7116,13.2079,5,-89,ac:a3:1e:d3:e1:01
637404825,55.7116,13.2079,5,-89,ac:a3:1e:d3:e1:01
641448991,55.7116,13.2079,5,-90,ac:a3:1e:d3:e4:90
641448991,55.7116,13.2079,5,-90,ac:a3:1e:d3:e4:90
641448998,55.7116,13.2079,5,-89,ac:a3:1e:d3:e4:91
641448998,55.7116,13.2079,5,-89,ac:a3:1e:d3:e4:91
812725925,55.7116,13.2079,5,-85,
869924335,55.7116,13.2079,5,-87,40:e3:d6:d3:d2:70
878621633,55.7116,13.2079,5,-87,40:e3:d6:d3:d2:71
896218199,55.7116,13.2079,5,-87,
896289537,55.7116,13.2079,5,-88,
4343261,55.7117,13.2079,3,-87,00:1d:7e:f0:fb:39
812725945,55.712,13.2079,4,-88,
654474280,55.7115,13.2079,3,-89,ac:a3:1e:d3:e7:a0
812725925,55.7119,13.2079,4,-87,
812725925,55.712,13.2079,5,-86,
812725945,55.712,13.2079,5,-88,
896218418,55.7115,13.2079,3,-86,
896289537,55.7115,13.2079,3,-87,
648304038,55.7119,13.2079,3,-77,ac:a3:1e:d3:e1:10
648304042,55.7119,13.2079,3,-78,ac:a3:1e:d3:e1:11
812725925,55.7119,13.2079,3,-69,
